"房间号","诊室","日期","月","日","星期","专科","医生","放号数","预约数","总接诊数","线上空号数","线下加号数"
"7","诊室7","2026-03-26 00:00:00","3","26","星期四","内科","刘小萍","18","12","24","6","12"
"8","诊室8","2026-03-26 00:00:00","3","26","星期四","内科","肖园","18","17","25","1","8"
"9","诊室9","2026-03-26 00:00:00","3","26","星期四","肿瘤科","李祎宇","27","26","31","1","5"
"1","诊室1","2026-03-27 00:00:00","3","27","星期五","外科","李艺","27","27","33","0","6"
"10","诊室10","2026-03-27 00:00:00","3","27","星期五","内科","陆梓杰","18","14","18","4","4"
"11","诊室11","2026-03-27 00:00:00","3","27","星期五","中兽医专科","林如莹","21","17","17","4","0"
"2","诊室2","2026-03-27 00:00:00","3","27","星期五","外科","钟友刚","18","15","15","3","0"
"208","诊室15","2026-03-27 00:00:00","3","27","星期五","皮肤科","林嘉宝","27","24","30","3","6"
"209","诊室16","2026-03-27 00:00:00","3","27","星期五","内科","孙艳争","18","16","18","2","2"
"210","诊室17","2026-03-27 00:00:00","3","27","星期五","预防医学","胡宜","40","17","14","23","-3"
"3","诊室3","2026-03-27 00:00:00","3","27","星期五","外科","李慧","18","18","20","0","2"
"4","诊室4","2026-03-27 00:00:00","3","27","星期五","外科","胡瑭琦","27","25","37","2","12"
"5","诊室5","2026-03-27 00:00:00","3","27","星期五","神经科","周雪影","18","16","17","2","1"
"6","诊室6","2026-03-27 00:00:00","3","27","星期五","内科","俞峰","20","20","21","0","1"
